 14, 4, 00000.93979, 00000.07464, 00000.32486, 00000.07586, 00013.16500, 296
 14, 5, 00000.70586, 00000.05900, 00000.25014, 00000.05350, 00009.88900, 296
 14, 6, 00000.81643, 00000.06857, 00000.28429, 00000.06343, 00011.44200, 296
 14, 7, 00000.96643, 00000.07829, 00000.33686, 00000.07407, 00013.54300, 296
 14, 8, 00001.25364, 00000.10714, 00000.43329, 00000.09579, 00017.56800, 296
 14, 9, 00000.84657, 00000.06821, 00000.29636, 00000.06536, 00011.86100, 296
 14, 10, 00000.61379, 00000.05121, 00000.21807, 00000.04714, 00008.60200, 296
 14, 11, 00000.83679, 00000.07000, 00000.28021, 00000.06371, 00011.72800, 296
 14, 12, 00000.78921, 00000.06414, 00000.27957, 00000.06029, 00011.06100, 296
 14, 13, 00001.00357, 00000.08564, 00000.35643, 00000.07864, 00014.06200, 296
 14, 14, 00000.65843, 00000.05479, 00000.23179, 00000.04921, 00009.23000, 296
 14, 15, 00000.92250, 00000.07771, 00000.33136, 00000.07286, 00012.92500, 296
 15, 1, 00000.61320, 00000.05113, 00000.21413, 00000.04613, 00009.20800, 296
 15, 2, 00000.61387, 00000.05120, 00000.21580, 00000.04667, 00009.21500, 296
 15, 3, 00000.64967, 00000.05113, 00000.21593, 00000.04773, 00009.75400, 296
 15, 4, 00000.60987, 00000.05113, 00000.21540, 00000.04607, 00009.15900, 296
 15, 5, 00001.01860, 00000.08487, 00000.36100, 00000.07773, 00015.29300, 296
 15, 6, 00000.61393, 00000.05107, 00000.21753, 00000.04653, 00009.21800, 296
 15, 7, 00001.24653, 00000.10447, 00000.43060, 00000.09700, 00018.71800, 296
 15, 8, 00000.88900, 00000.07173, 00000.31347, 00000.07047, 00013.34500, 296
 15, 9, 00000.66753, 00000.05667, 00000.23547, 00000.05033, 00010.01900, 296
 15, 10, 00000.77787, 00000.06493, 00000.26460, 00000.06027, 00011.68100, 296
 15, 11, 00000.74267, 00000.06253, 00000.26367, 00000.05560, 00011.15000, 296
 15, 12, 00000.94400, 00000.07787, 00000.32553, 00000.07833, 00014.17000, 296
 15, 13, 00000.81533, 00000.06780, 00000.28627, 00000.06153, 00012.23800, 296
 15, 14, 00000.61047, 00000.05093, 00000.21533, 00000.04727, 00009.16700, 296
 15, 15, 00000.61087, 00000.05107, 00000.21600, 00000.04727, 00009.17000, 296
